Tue Mar 21 15:37:28 2023:NOTICE:printLogHeader: hector version 2.5.0
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1938 T=-0.0327471 degC dTdt=0.00217696 dHdt=0.200595 cm/yr slr=24.7738 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1938 T=-0.0327471 degC Dtdt=0.00217696 DHdt_no_ice=0.0328226 cm/yr slr_no_ice=3.54329 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1939 T=-0.0312098 degC dTdt=0.00136419 dHdt=0.205438 cm/yr slr=24.9792 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1939 T=-0.0312098 degC Dtdt=0.00136419 DHdt_no_ice=0.0309137 cm/yr slr_no_ice=3.5742 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1940 T=-0.0300187 degC dTdt=0.00146799 dHdt=0.205596 cm/yr slr=25.1848 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1940 T=-0.0300187 degC Dtdt=0.00146799 DHdt_no_ice=0.0312685 cm/yr slr_no_ice=3.60547 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1941 T=-0.0282738 degC dTdt=0.000722547 dHdt=0.210226 cm/yr slr=25.395 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1941 T=-0.0282738 degC Dtdt=0.000722547 DHdt_no_ice=0.0295445 cm/yr slr_no_ice=3.63502 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1942 T=-0.0285736 degC dTdt=-8.93891e-05 dHdt=0.214037 cm/yr slr=25.6091 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1942 T=-0.0285736 degC Dtdt=-8.93891e-05 DHdt_no_ice=0.0274906 cm/yr slr_no_ice=3.66251 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1943 T=-0.0284526 degC dTdt=0.00213217 dHdt=0.203219 cm/yr slr=25.8123 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1943 T=-0.0284526 degC Dtdt=0.00213217 DHdt_no_ice=0.0330542 cm/yr slr_no_ice=3.69556 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1944 T=-0.0243093 degC dTdt=0.00687392 dHdt=0.182305 cm/yr slr=25.9946 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1944 T=-0.0243093 degC Dtdt=0.00687392 DHdt_no_ice=0.0452401 cm/yr slr_no_ice=3.7408 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1945 T=-0.0147047 degC dTdt=0.00984155 dHdt=0.173142 cm/yr slr=26.1677 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1945 T=-0.0147047 degC Dtdt=0.00984155 DHdt_no_ice=0.0534275 cm/yr slr_no_ice=3.79423 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1946 T=-0.00462615 degC dTdt=0.00719613 dHdt=0.191748 cm/yr slr=26.3595 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1946 T=-0.00462615 degC Dtdt=0.00719613 DHdt_no_ice=0.0476202 cm/yr slr_no_ice=3.84185 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1947 T=-0.000312484 degC dTdt=0.00358886 dHdt=0.21184 cm/yr slr=26.5713 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1947 T=-0.000312484 degC Dtdt=0.00358886 DHdt_no_ice=0.0389472 cm/yr slr_no_ice=3.8808 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1948 T=0.00255157 degC dTdt=0.00325082 dHdt=0.2151 cm/yr slr=26.7864 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1948 T=0.00255157 degC Dtdt=0.00325082 DHdt_no_ice=0.0383312 cm/yr slr_no_ice=3.91913 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1949 T=0.00618916 degC dTdt=0.00225943 dHdt=0.221995 cm/yr slr=27.0084 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1949 T=0.00618916 degC Dtdt=0.00225943 DHdt_no_ice=0.0361437 cm/yr slr_no_ice=3.95527 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1950 T=0.00707043 degC dTdt=0.0011995 dHdt=0.227682 cm/yr slr=27.2361 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1950 T=0.00707043 degC Dtdt=0.0011995 DHdt_no_ice=0.0335644 cm/yr slr_no_ice=3.98884 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1951 T=0.00858815 degC dTdt=0.00176625 dHdt=0.225755 cm/yr slr=27.4619 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1951 T=0.00858815 degC Dtdt=0.00176625 DHdt_no_ice=0.0351027 cm/yr slr_no_ice=4.02394 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1952 T=0.0106029 degC dTdt=0.00210797 dHdt=0.225209 cm/yr slr=27.6871 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1952 T=0.0106029 degC Dtdt=0.00210797 DHdt_no_ice=0.0361182 cm/yr slr_no_ice=4.06006 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1953 T=0.0128041 degC dTdt=0.00327049 dHdt=0.220745 cm/yr slr=27.9078 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1953 T=0.0128041 degC Dtdt=0.00327049 DHdt_no_ice=0.0392005 cm/yr slr_no_ice=4.09926 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1954 T=0.0171439 degC dTdt=0.00443239 dHdt=0.217482 cm/yr slr=28.1253 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1954 T=0.0171439 degC Dtdt=0.00443239 DHdt_no_ice=0.0424525 cm/yr slr_no_ice=4.14171 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1955 T=0.0216689 degC dTdt=0.00436191 dHdt=0.220361 cm/yr slr=28.3457 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1955 T=0.0216689 degC Dtdt=0.00436191 DHdt_no_ice=0.0426383 cm/yr slr_no_ice=4.18435 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1956 T=0.0258677 degC dTdt=0.00451972 dHdt=0.221939 cm/yr slr=28.5676 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1956 T=0.0258677 degC Dtdt=0.00451972 DHdt_no_ice=0.0433687 cm/yr slr_no_ice=4.22772 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1957 T=0.0307083 degC dTdt=0.00602507 dHdt=0.217274 cm/yr slr=28.7849 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1957 T=0.0307083 degC Dtdt=0.00602507 DHdt_no_ice=0.0475193 cm/yr slr_no_ice=4.27524 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1958 T=0.0379178 degC dTdt=0.00676913 dHdt=0.217665 cm/yr slr=29.0025 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1958 T=0.0379178 degC Dtdt=0.00676913 DHdt_no_ice=0.0499562 cm/yr slr_no_ice=4.32519 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1959 T=0.0442466 degC dTdt=0.00298639 dHdt=0.239745 cm/yr slr=29.2423 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1959 T=0.0442466 degC Dtdt=0.00298639 DHdt_no_ice=0.0410057 cm/yr slr_no_ice=4.3662 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1960 T=0.0438906 degC dTdt=-0.00704839 dHdt=0.288716 cm/yr slr=29.531 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1960 T=0.0438906 degC Dtdt=-0.00704839 DHdt_no_ice=0.0158903 cm/yr slr_no_ice=4.38209 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1961 T=0.0301498 degC dTdt=-0.0145625 dHdt=0.31784 cm/yr slr=29.8488 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1961 T=0.0301498 degC Dtdt=-0.0145625 DHdt_no_ice=-0.00399437 cm/yr slr_no_ice=4.37809 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1962 T=0.0147655 degC dTdt=-0.0339628 dHdt=0.404286 cm/yr slr=30.2531 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1962 T=0.0147655 degC Dtdt=-0.0339628 DHdt_no_ice=-0.0537256 cm/yr slr_no_ice=4.32437 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1963 T=-0.0377757 degC dTdt=-0.062499 dHdt=0.514691 cm/yr slr=30.7678 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1963 T=-0.0377757 degC Dtdt=-0.062499 DHdt_no_ice=-0.12927 cm/yr slr_no_ice=4.1951 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1964 T=-0.110233 degC dTdt=-0.0496534 dHdt=0.411171 cm/yr slr=31.179 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1964 T=-0.110233 degC Dtdt=-0.0496534 DHdt_no_ice=-0.102952 cm/yr slr_no_ice=4.09215 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1965 T=-0.137082 degC dTdt=-0.00459859 dHdt=0.175367 cm/yr slr=31.3544 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1965 T=-0.137082 degC Dtdt=-0.00459859 DHdt_no_ice=0.00753694 cm/yr slr_no_ice=4.09968 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1966 T=-0.11943 degC dTdt=0.0231945 dHdt=0.0490661 cm/yr slr=31.4034 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1966 T=-0.11943 degC Dtdt=0.0231945 DHdt_no_ice=0.078432 cm/yr slr_no_ice=4.17812 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1967 T=-0.0906934 degC dTdt=0.0164491 dHdt=0.0982109 cm/yr slr=31.5016 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1967 T=-0.0906934 degC Dtdt=0.0164491 DHdt_no_ice=0.0638674 cm/yr slr_no_ice=4.24198 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1968 T=-0.0865314 degC dTdt=-0.000139077 dHdt=0.181824 cm/yr slr=31.6835 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1968 T=-0.0865314 degC Dtdt=-0.000139077 DHdt_no_ice=0.0227298 cm/yr slr_no_ice=4.26471 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1969 T=-0.0909715 degC dTdt=0.00651238 dHdt=0.146745 cm/yr slr=31.8302 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1969 T=-0.0909715 degC Dtdt=0.00651238 DHdt_no_ice=0.0390032 cm/yr slr_no_ice=4.30372 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1970 T=-0.0735066 degC dTdt=0.0254365 dHdt=0.0637973 cm/yr slr=31.894 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1970 T=-0.0735066 degC Dtdt=0.0254365 DHdt_no_ice=0.0877108 cm/yr slr_no_ice=4.39143 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1971 T=-0.0400985 degC dTdt=0.0321339 dHdt=0.0496889 cm/yr slr=31.9437 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1971 T=-0.0400985 degC Dtdt=0.0321339 DHdt_no_ice=0.107127 cm/yr slr_no_ice=4.49855 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1972 T=-0.00923893 degC dTdt=0.0258778 dHdt=0.0976251 cm/yr slr=32.0413 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1972 T=-0.00923893 degC Dtdt=0.0258778 DHdt_no_ice=0.0939553 cm/yr slr_no_ice=4.59251 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1973 T=0.0116571 degC dTdt=0.0142391 dHdt=0.166357 cm/yr slr=32.2077 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1973 T=0.0116571 degC Dtdt=0.0142391 DHdt_no_ice=0.0665302 cm/yr slr_no_ice=4.65904 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1974 T=0.0192392 degC dTdt=0.00487488 dHdt=0.216487 cm/yr slr=32.4242 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1974 T=0.0192392 degC Dtdt=0.00487488 DHdt_no_ice=0.0437263 cm/yr slr_no_ice=4.70277 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1975 T=0.0214068 degC dTdt=0.00815778 dHdt=0.201615 cm/yr slr=32.6258 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1975 T=0.0214068 degC Dtdt=0.00815778 DHdt_no_ice=0.052107 cm/yr slr_no_ice=4.75487 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1976 T=0.0355547 degC dTdt=0.0218712 dHdt=0.142342 cm/yr slr=32.7681 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1976 T=0.0355547 degC Dtdt=0.0218712 DHdt_no_ice=0.0875225 cm/yr slr_no_ice=4.84239 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1977 T=0.0651493 degC dTdt=0.0280389 dHdt=0.128693 cm/yr slr=32.8968 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1977 T=0.0651493 degC Dtdt=0.0280389 DHdt_no_ice=0.105309 cm/yr slr_no_ice=4.9477 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1978 T=0.0916325 degC dTdt=0.0242228 dHdt=0.162222 cm/yr slr=33.059 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1978 T=0.0916325 degC Dtdt=0.0242228 DHdt_no_ice=0.0978877 cm/yr slr_no_ice=5.04559 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1979 T=0.113595 degC dTdt=0.0236696 dHdt=0.177232 cm/yr slr=33.2363 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1979 T=0.113595 degC Dtdt=0.0236696 DHdt_no_ice=0.0982616 cm/yr slr_no_ice=5.14385 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1980 T=0.138972 degC dTdt=0.0253768 dHdt=0.183078 cm/yr slr=33.4193 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1980 T=0.138972 degC Dtdt=0.0253768 DHdt_no_ice=0.10456 cm/yr slr_no_ice=5.24841 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 1981
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1981 T=0.15927 degC dTdt=0.0202986 dHdt=0.219328 cm/yr slr=33.6387 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1981 T=0.15927 degC Dtdt=0.0202986 DHdt_no_ice=0.0934882 cm/yr slr_no_ice=5.3419 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 1982
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1982 T=0.121163 degC dTdt=-0.0381077 dHdt=0.484179 cm/yr slr=34.1228 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1982 T=0.121163 degC Dtdt=-0.0381077 DHdt_no_ice=-0.0555763 cm/yr slr_no_ice=5.28632 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 1983
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1983 T=0.0699742 degC dTdt=-0.0511884 dHdt=0.519609 cm/yr slr=34.6424 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1983 T=0.0699742 degC Dtdt=-0.0511884 DHdt_no_ice=-0.0923731 cm/yr slr_no_ice=5.19395 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 1984
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1984 T=0.0842933 degC dTdt=0.014319 dHdt=0.206641 cm/yr slr=34.8491 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1984 T=0.0842933 degC Dtdt=0.014319 DHdt_no_ice=0.072541 cm/yr slr_no_ice=5.26649 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 1985
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1985 T=0.130531 degC dTdt=0.046238 dHdt=0.0761312 cm/yr slr=34.9252 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1985 T=0.130531 degC Dtdt=0.046238 DHdt_no_ice=0.156038 cm/yr slr_no_ice=5.42253 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 1986
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1986 T=0.175902 degC dTdt=0.0453705 dHdt=0.105789 cm/yr slr=35.031 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1986 T=0.175902 degC Dtdt=0.0453705 DHdt_no_ice=0.157499 cm/yr slr_no_ice=5.58003 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 1987
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1987 T=0.21524 degC dTdt=0.0393385 dHdt=0.157376 cm/yr slr=35.1884 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1987 T=0.21524 degC Dtdt=0.0393385 DHdt_no_ice=0.145566 cm/yr slr_no_ice=5.72559 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 1988
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1988 T=0.253761 degC dTdt=0.038521 dHdt=0.182954 cm/yr slr=35.3713 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1988 T=0.253761 degC Dtdt=0.038521 DHdt_no_ice=0.146603 cm/yr slr_no_ice=5.8722 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 1989
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1989 T=0.290273 degC dTdt=0.0365119 dHdt=0.213245 cm/yr slr=35.5846 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1989 T=0.290273 degC Dtdt=0.0365119 DHdt_no_ice=0.144502 cm/yr slr_no_ice=6.0167 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 1990
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1990 T=0.32302 degC dTdt=0.0327469 dHdt=0.250031 cm/yr slr=35.8346 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1990 T=0.32302 degC Dtdt=0.0327469 DHdt_no_ice=0.137709 cm/yr slr_no_ice=6.15441 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 1991
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1991 T=0.269635 degC dTdt=-0.053385 dHdt=0.642182 cm/yr slr=36.4768 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1991 T=0.269635 degC Dtdt=-0.053385 DHdt_no_ice=-0.0818917 cm/yr slr_no_ice=6.07252 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 1992
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1992 T=0.179803 degC dTdt=-0.0898323 dHdt=0.770468 cm/yr slr=37.2473 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1992 T=0.179803 degC Dtdt=-0.0898323 DHdt_no_ice=-0.180197 cm/yr slr_no_ice=5.89232 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 1993
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1993 T=0.180601 degC dTdt=0.000798402 dHdt=0.326825 cm/yr slr=37.5741 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1993 T=0.180601 degC Dtdt=0.000798402 DHdt_no_ice=0.0464441 cm/yr slr_no_ice=5.93876 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 1994
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1994 T=0.240058 degC dTdt=0.0594566 dHdt=0.072695 cm/yr slr=37.6468 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1994 T=0.240058 degC Dtdt=0.0594566 DHdt_no_ice=0.197846 cm/yr slr_no_ice=6.13661 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 1995
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1995 T=0.310264 degC dTdt=0.0702059 dHdt=0.0593387 cm/yr slr=37.7061 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1995 T=0.310264 degC Dtdt=0.0702059 DHdt_no_ice=0.230336 cm/yr slr_no_ice=6.36695 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 1996
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1996 T=0.372388 degC dTdt=0.0621246 dHdt=0.133727 cm/yr slr=37.8399 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1996 T=0.372388 degC Dtdt=0.0621246 DHdt_no_ice=0.215102 cm/yr slr_no_ice=6.58205 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 1997
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1997 T=0.420675 degC dTdt=0.0482867 dHdt=0.228573 cm/yr slr=38.0684 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1997 T=0.420675 degC Dtdt=0.0482867 DHdt_no_ice=0.184371 cm/yr slr_no_ice=6.76642 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 1998
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1998 T=0.466289 degC dTdt=0.0456142 dHdt=0.267213 cm/yr slr=38.3356 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1998 T=0.466289 degC Dtdt=0.0456142 DHdt_no_ice=0.181339 cm/yr slr_no_ice=6.94776 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 1999
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1999 T=0.514084 degC dTdt=0.0477944 dHdt=0.283294 cm/yr slr=38.6189 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1999 T=0.514084 degC Dtdt=0.0477944 DHdt_no_ice=0.190613 cm/yr slr_no_ice=7.13837 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 2000
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 2000 T=0.557354 degC dTdt=0.0432702 dHdt=0.329694 cm/yr slr=38.9486 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 2000 T=0.557354 degC Dtdt=0.0432702 DHdt_no_ice=0.182764 cm/yr slr_no_ice=7.32113 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 2001
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 2001 T=0.595776 degC dTdt=0.0384227 dHdt=0.374964 cm/yr slr=39.3236 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 2001 T=0.595776 degC Dtdt=0.0384227 DHdt_no_ice=0.173719 cm/yr slr_no_ice=7.49485 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 2002
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 2002 T=0.627876 degC dTdt=0.0320997 dHdt=0.423922 cm/yr slr=39.7475 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 2002 T=0.627876 degC Dtdt=0.0320997 DHdt_no_ice=0.160479 cm/yr slr_no_ice=7.65533 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 2003
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 2003 T=0.656062 degC dTdt=0.0281863 dHdt=0.458882 cm/yr slr=40.2064 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 2003 T=0.656062 degC Dtdt=0.0281863 DHdt_no_ice=0.152951 cm/yr slr_no_ice=7.80828 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 2004
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 2004 T=0.685206 degC dTdt=0.0291434 dHdt=0.470513 cm/yr slr=40.6769 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 2004 T=0.685206 degC Dtdt=0.0291434 DHdt_no_ice=0.157675 cm/yr slr_no_ice=7.96596 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 2005
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 2005 T=0.708871 degC dTdt=0.0236654 dHdt=0.510607 cm/yr slr=41.1875 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 2005 T=0.708871 degC Dtdt=0.0236654 DHdt_no_ice=0.145873 cm/yr slr_no_ice=8.11183 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 2006
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 2006 T=0.72155 degC dTdt=0.0126784 dHdt=0.571544 cm/yr slr=41.7591 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 2006 T=0.72155 degC Dtdt=0.0126784 DHdt_no_ice=0.11942 cm/yr slr_no_ice=8.23125 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 2007
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 2007 T=0.735014 degC dTdt=0.013464 dHdt=0.575234 cm/yr slr=42.3343 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 2007 T=0.735014 degC Dtdt=0.013464 DHdt_no_ice=0.122461 cm/yr slr_no_ice=8.35371 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 2008
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 2008 T=0.753555 degC dTdt=0.0185415 dHdt=0.560738 cm/yr slr=42.895 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 2008 T=0.753555 degC Dtdt=0.0185415 DHdt_no_ice=0.136638 cm/yr slr_no_ice=8.49035 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 2009
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 2009 T=0.776274 degC dTdt=0.0227185 dHdt=0.552993 cm/yr slr=43.448 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 2009 T=0.776274 degC Dtdt=0.0227185 DHdt_no_ice=0.148898 cm/yr slr_no_ice=8.63925 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 2010
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 2010 T=0.801161 degC dTdt=0.0248876 dHdt=0.556301 cm/yr slr=44.0043 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 2010 T=0.801161 degC Dtdt=0.0248876 DHdt_no_ice=0.156312 cm/yr slr_no_ice=8.79556 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 2011
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 2011 T=0.826572 degC dTdt=0.0254109 dHdt=0.567967 cm/yr slr=44.5723 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 2011 T=0.826572 degC Dtdt=0.0254109 DHdt_no_ice=0.159653 cm/yr slr_no_ice=8.95521 cm
Tue Mar 21 15:37:31 2023:DEBUG:run: SLR run 2012
