# This file lists the individual Hector runs to be performed for each emissions scenario,,,,,,
# The first two columns (mean, SD) give information about the S distribution used;,,,,,
# `param_set` gives the relevant line number in the S data file;,,,,,,
# `temperature.S`` is the random draw from that distribution;,,,,,,
# and the last (run_number) a sequentially increasing run number, i.e. line number in runset file.,,,,,
type,mean,SD,param_set,temperature.S,run_number,runname_mc
AR5,3,NA,4,4.464,4,rffsps_4
AR5,3,NA,4,1.679,4,rffsps_4
AR5,3,NA,4,2.624,4,rffsps_4
AR5,3,NA,4,3.771,4,rffsps_4
AR5,3,NA,4,1.254,4,rffsps_4
AR5,3,NA,4,2.033,4,rffsps_4
AR5,3,NA,4,1.552,4,rffsps_4
AR5,3,NA,4,4.317,4,rffsps_4
AR5,3,NA,4,4.8,4,rffsps_4
AR5,3,NA,4,2.571,4,rffsps_4
AR5,3,NA,4,4.475,4,rffsps_4
AR5,3,NA,4,2.262,4,rffsps_4
AR5,3,NA,4,2.371,4,rffsps_4
AR5,3,NA,4,3.015,4,rffsps_4
AR5,3,NA,4,2.356,4,rffsps_4
AR5,3,NA,4,3.249,4,rffsps_4
AR5,3,NA,4,4.329,4,rffsps_4
AR5,3,NA,4,3.086,4,rffsps_4
AR5,3,NA,4,3.837,4,rffsps_4
AR5,3,NA,4,2.817,4,rffsps_4
AR5,3,NA,4,2.629,4,rffsps_4
AR5,3,NA,4,2.751,4,rffsps_4
AR5,3,NA,4,1.174,4,rffsps_4
AR5,3,NA,4,8.006,4,rffsps_4
AR5,3,NA,4,1.797,4,rffsps_4
AR5,3,NA,4,1.587,4,rffsps_4
AR5,3,NA,4,5.512,4,rffsps_4
AR5,3,NA,4,2.145,4,rffsps_4
AR5,3,NA,4,1.683,4,rffsps_4
AR5,3,NA,4,1.992,4,rffsps_4
AR5,3,NA,4,3.122,4,rffsps_4
AR5,3,NA,4,4.961,4,rffsps_4
AR5,3,NA,4,1.704,4,rffsps_4
AR5,3,NA,4,1.833,4,rffsps_4
AR5,3,NA,4,7.599,4,rffsps_4
AR5,3,NA,4,4.982,4,rffsps_4
AR5,3,NA,4,5.098,4,rffsps_4
AR5,3,NA,4,2.192,4,rffsps_4
AR5,3,NA,4,1.897,4,rffsps_4
AR5,3,NA,4,2.859,4,rffsps_4
AR5,3,NA,4,2.567,4,rffsps_4
AR5,3,NA,4,3.963,4,rffsps_4
AR5,3,NA,4,3.701,4,rffsps_4
AR5,3,NA,4,2.569,4,rffsps_4
AR5,3,NA,4,4.044,4,rffsps_4
AR5,3,NA,4,1.943,4,rffsps_4
AR5,3,NA,4,3.775,4,rffsps_4
AR5,3,NA,4,3.746,4,rffsps_4
AR5,3,NA,4,3.555,4,rffsps_4
AR5,3,NA,4,2.46,4,rffsps_4
AR5,3,NA,4,2.641,4,rffsps_4
AR5,3,NA,4,3.039,4,rffsps_4
AR5,3,NA,4,0.695,4,rffsps_4
AR5,3,NA,4,3.786,4,rffsps_4
AR5,3,NA,4,0.791,4,rffsps_4
AR5,3,NA,4,2.612,4,rffsps_4
AR5,3,NA,4,4.169,4,rffsps_4
AR5,3,NA,4,1.272,4,rffsps_4
AR5,3,NA,4,9.137,4,rffsps_4
AR5,3,NA,4,3.043,4,rffsps_4
AR5,3,NA,4,3.811,4,rffsps_4
AR5,3,NA,4,2.321,4,rffsps_4
AR5,3,NA,4,2.789,4,rffsps_4
AR5,3,NA,4,4.049,4,rffsps_4
AR5,3,NA,4,3.458,4,rffsps_4
AR5,3,NA,4,3.054,4,rffsps_4
AR5,3,NA,4,6.504,4,rffsps_4
AR5,3,NA,4,3.904,4,rffsps_4
AR5,3,NA,4,3.646,4,rffsps_4
AR5,3,NA,4,1.755,4,rffsps_4
AR5,3,NA,4,1.825,4,rffsps_4
AR5,3,NA,4,3.702,4,rffsps_4
AR5,3,NA,4,1.236,4,rffsps_4
AR5,3,NA,4,2.543,4,rffsps_4
AR5,3,NA,4,2.597,4,rffsps_4
AR5,3,NA,4,2.676,4,rffsps_4
AR5,3,NA,4,3.551,4,rffsps_4
AR5,3,NA,4,2.184,4,rffsps_4
AR5,3,NA,4,2.168,4,rffsps_4
AR5,3,NA,4,4.575,4,rffsps_4
AR5,3,NA,4,7.5,4,rffsps_4
AR5,3,NA,4,7.999,4,rffsps_4
AR5,3,NA,4,2.157,4,rffsps_4
AR5,3,NA,4,1.705,4,rffsps_4
AR5,3,NA,4,4.153,4,rffsps_4
AR5,3,NA,4,4.091,4,rffsps_4
AR5,3,NA,4,2.3,4,rffsps_4
AR5,3,NA,4,3.085,4,rffsps_4
AR5,3,NA,4,5.914,4,rffsps_4
AR5,3,NA,4,1.833,4,rffsps_4
AR5,3,NA,4,4.079,4,rffsps_4
AR5,3,NA,4,5.309,4,rffsps_4
AR5,3,NA,4,1.09,4,rffsps_4
AR5,3,NA,4,4.358,4,rffsps_4
AR5,3,NA,4,2.667,4,rffsps_4
AR5,3,NA,4,3.424,4,rffsps_4
AR5,3,NA,4,3.156,4,rffsps_4
AR5,3,NA,4,6.821,4,rffsps_4
AR5,3,NA,4,5.842,4,rffsps_4
AR5,3,NA,4,1.291,4,rffsps_4
AR5,3,NA,4,6.18,4,rffsps_4
AR5,3,NA,4,2.049,4,rffsps_4
AR5,3,NA,4,3.858,4,rffsps_4
AR5,3,NA,4,4.532,4,rffsps_4
AR5,3,NA,4,2.252,4,rffsps_4
AR5,3,NA,4,5.429,4,rffsps_4
AR5,3,NA,4,5.642,4,rffsps_4
AR5,3,NA,4,4.863,4,rffsps_4
AR5,3,NA,4,3.575,4,rffsps_4
AR5,3,NA,4,3.276,4,rffsps_4
AR5,3,NA,4,3.504,4,rffsps_4
AR5,3,NA,4,4.857,4,rffsps_4
AR5,3,NA,4,5.757,4,rffsps_4
AR5,3,NA,4,2.17,4,rffsps_4
AR5,3,NA,4,2.718,4,rffsps_4
AR5,3,NA,4,4.241,4,rffsps_4
AR5,3,NA,4,3.139,4,rffsps_4
AR5,3,NA,4,4.777,4,rffsps_4
AR5,3,NA,4,5.746,4,rffsps_4
AR5,3,NA,4,3.528,4,rffsps_4
AR5,3,NA,4,4.171,4,rffsps_4
AR5,3,NA,4,2.396,4,rffsps_4
AR5,3,NA,4,1.551,4,rffsps_4
AR5,3,NA,4,2.607,4,rffsps_4
AR5,3,NA,4,3.25,4,rffsps_4
AR5,3,NA,4,1.021,4,rffsps_4
AR5,3,NA,4,1.693,4,rffsps_4
AR5,3,NA,4,3.897,4,rffsps_4
AR5,3,NA,4,1.226,4,rffsps_4
AR5,3,NA,4,2.782,4,rffsps_4
AR5,3,NA,4,2.03,4,rffsps_4
AR5,3,NA,4,3.274,4,rffsps_4
AR5,3,NA,4,5.963,4,rffsps_4
AR5,3,NA,4,3.118,4,rffsps_4
AR5,3,NA,4,3.144,4,rffsps_4
AR5,3,NA,4,2.32,4,rffsps_4
AR5,3,NA,4,2.809,4,rffsps_4
AR5,3,NA,4,4.337,4,rffsps_4
AR5,3,NA,4,2.461,4,rffsps_4
AR5,3,NA,4,3.606,4,rffsps_4
AR5,3,NA,4,2.449,4,rffsps_4
AR5,3,NA,4,1.918,4,rffsps_4
AR5,3,NA,4,3.295,4,rffsps_4
AR5,3,NA,4,4.013,4,rffsps_4
AR5,3,NA,4,7.03,4,rffsps_4
AR5,3,NA,4,1.709,4,rffsps_4
AR5,3,NA,4,6.363,4,rffsps_4
AR5,3,NA,4,3.732,4,rffsps_4
AR5,3,NA,4,2.123,4,rffsps_4
AR5,3,NA,4,2.332,4,rffsps_4
AR5,3,NA,4,2.28,4,rffsps_4
AR5,3,NA,4,2.921,4,rffsps_4
AR5,3,NA,4,4.196,4,rffsps_4
AR5,3,NA,4,3.267,4,rffsps_4
AR5,3,NA,4,5.145,4,rffsps_4
AR5,3,NA,4,0.942,4,rffsps_4
AR5,3,NA,4,1.918,4,rffsps_4
AR5,3,NA,4,2.434,4,rffsps_4
AR5,3,NA,4,4.165,4,rffsps_4
AR5,3,NA,4,3.368,4,rffsps_4
AR5,3,NA,4,6.849,4,rffsps_4
AR5,3,NA,4,0.895,4,rffsps_4
AR5,3,NA,4,4.015,4,rffsps_4
AR5,3,NA,4,3.959,4,rffsps_4
AR5,3,NA,4,2.753,4,rffsps_4
AR5,3,NA,4,0.811,4,rffsps_4
AR5,3,NA,4,3.697,4,rffsps_4
AR5,3,NA,4,2.132,4,rffsps_4
AR5,3,NA,4,1.165,4,rffsps_4
AR5,3,NA,4,3.53,4,rffsps_4
AR5,3,NA,4,3.704,4,rffsps_4
AR5,3,NA,4,2.824,4,rffsps_4
AR5,3,NA,4,4.59,4,rffsps_4
AR5,3,NA,4,6.264,4,rffsps_4
AR5,3,NA,4,1.117,4,rffsps_4
AR5,3,NA,4,1.524,4,rffsps_4
AR5,3,NA,4,2.181,4,rffsps_4
AR5,3,NA,4,4.545,4,rffsps_4
AR5,3,NA,4,2.124,4,rffsps_4
AR5,3,NA,4,3.992,4,rffsps_4
AR5,3,NA,4,2.656,4,rffsps_4
AR5,3,NA,4,2.509,4,rffsps_4
AR5,3,NA,4,3.625,4,rffsps_4
AR5,3,NA,4,3.669,4,rffsps_4
AR5,3,NA,4,7.192,4,rffsps_4
AR5,3,NA,4,1.599,4,rffsps_4
AR5,3,NA,4,1.802,4,rffsps_4
AR5,3,NA,4,2.402,4,rffsps_4
AR5,3,NA,4,3.705,4,rffsps_4
AR5,3,NA,4,2.923,4,rffsps_4
AR5,3,NA,4,1.087,4,rffsps_4
AR5,3,NA,4,2.213,4,rffsps_4
AR5,3,NA,4,5.172,4,rffsps_4
AR5,3,NA,4,1.132,4,rffsps_4
AR5,3,NA,4,4.409,4,rffsps_4
AR5,3,NA,4,4.504,4,rffsps_4
AR5,3,NA,4,1.472,4,rffsps_4
AR5,3,NA,4,5.087,4,rffsps_4
AR5,3,NA,4,1.501,4,rffsps_4
AR5,3,NA,4,3.816,4,rffsps_4
AR5,3,NA,4,6.112,4,rffsps_4
AR5,3,NA,4,3.435,4,rffsps_4
AR5,3,NA,4,3.615,4,rffsps_4
AR5,3,NA,4,3.955,4,rffsps_4
AR5,3,NA,4,4.093,4,rffsps_4
AR5,3,NA,4,4.232,4,rffsps_4
AR5,3,NA,4,2.81,4,rffsps_4
AR5,3,NA,4,2.938,4,rffsps_4
AR5,3,NA,4,3.245,4,rffsps_4
AR5,3,NA,4,3.841,4,rffsps_4
AR5,3,NA,4,3.451,4,rffsps_4
AR5,3,NA,4,2.654,4,rffsps_4
AR5,3,NA,4,3.589,4,rffsps_4
AR5,3,NA,4,4.215,4,rffsps_4
AR5,3,NA,4,2.352,4,rffsps_4
AR5,3,NA,4,1.659,4,rffsps_4
AR5,3,NA,4,1.766,4,rffsps_4
AR5,3,NA,4,1.795,4,rffsps_4
AR5,3,NA,4,1.87,4,rffsps_4
AR5,3,NA,4,4.222,4,rffsps_4
AR5,3,NA,4,5.128,4,rffsps_4
AR5,3,NA,4,4.419,4,rffsps_4
AR5,3,NA,4,2.794,4,rffsps_4
AR5,3,NA,4,3.749,4,rffsps_4
AR5,3,NA,4,3.931,4,rffsps_4
AR5,3,NA,4,3.854,4,rffsps_4
AR5,3,NA,4,3.623,4,rffsps_4
AR5,3,NA,4,3.92,4,rffsps_4
AR5,3,NA,4,4.068,4,rffsps_4
AR5,3,NA,4,3.193,4,rffsps_4
AR5,3,NA,4,0.705,4,rffsps_4
AR5,3,NA,4,2.664,4,rffsps_4
AR5,3,NA,4,2.879,4,rffsps_4
AR5,3,NA,4,2.586,4,rffsps_4
AR5,3,NA,4,2.8,4,rffsps_4
AR5,3,NA,4,2.664,4,rffsps_4
AR5,3,NA,4,1.756,4,rffsps_4
AR5,3,NA,4,2.902,4,rffsps_4
AR5,3,NA,4,3.303,4,rffsps_4
AR5,3,NA,4,3.923,4,rffsps_4
AR5,3,NA,4,2.141,4,rffsps_4
AR5,3,NA,4,2.298,4,rffsps_4
AR5,3,NA,4,3.1,4,rffsps_4
AR5,3,NA,4,3.146,4,rffsps_4
AR5,3,NA,4,5.158,4,rffsps_4
AR5,3,NA,4,2.452,4,rffsps_4
AR5,3,NA,4,3.957,4,rffsps_4
AR5,3,NA,4,3.319,4,rffsps_4
AR5,3,NA,4,2.433,4,rffsps_4
AR5,3,NA,4,2.973,4,rffsps_4
AR5,3,NA,4,3.653,4,rffsps_4
AR5,3,NA,4,3.74,4,rffsps_4
AR5,3,NA,4,7.268,4,rffsps_4
AR5,3,NA,4,1.853,4,rffsps_4
AR5,3,NA,4,2.788,4,rffsps_4
AR5,3,NA,4,2.911,4,rffsps_4
AR5,3,NA,4,3.142,4,rffsps_4
AR5,3,NA,4,3.065,4,rffsps_4
AR5,3,NA,4,2.289,4,rffsps_4
AR5,3,NA,4,5.57,4,rffsps_4
AR5,3,NA,4,1.157,4,rffsps_4
AR5,3,NA,4,4.221,4,rffsps_4
AR5,3,NA,4,3.698,4,rffsps_4
AR5,3,NA,4,2.425,4,rffsps_4
AR5,3,NA,4,2.735,4,rffsps_4
AR5,3,NA,4,4.133,4,rffsps_4
AR5,3,NA,4,1.659,4,rffsps_4
AR5,3,NA,4,3.072,4,rffsps_4
AR5,3,NA,4,1.642,4,rffsps_4
AR5,3,NA,4,1.682,4,rffsps_4
AR5,3,NA,4,2.719,4,rffsps_4
AR5,3,NA,4,3.168,4,rffsps_4
AR5,3,NA,4,3.65,4,rffsps_4
AR5,3,NA,4,3.54,4,rffsps_4
AR5,3,NA,4,4.226,4,rffsps_4
AR5,3,NA,4,7.268,4,rffsps_4
AR5,3,NA,4,1.718,4,rffsps_4
AR5,3,NA,4,2.716,4,rffsps_4
AR5,3,NA,4,6.908,4,rffsps_4
AR5,3,NA,4,3.551,4,rffsps_4
AR5,3,NA,4,2.799,4,rffsps_4
AR5,3,NA,4,3.715,4,rffsps_4
AR5,3,NA,4,4.04,4,rffsps_4
AR5,3,NA,4,7.043,4,rffsps_4
AR5,3,NA,4,4.686,4,rffsps_4
AR5,3,NA,4,3.987,4,rffsps_4
AR5,3,NA,4,1.857,4,rffsps_4
AR5,3,NA,4,4.137,4,rffsps_4
AR5,3,NA,4,3.852,4,rffsps_4
AR5,3,NA,4,4.005,4,rffsps_4
AR5,3,NA,4,2.376,4,rffsps_4
AR5,3,NA,4,2.862,4,rffsps_4
AR5,3,NA,4,2.751,4,rffsps_4
AR5,3,NA,4,2.531,4,rffsps_4
AR5,3,NA,4,3.939,4,rffsps_4
AR5,3,NA,4,4.102,4,rffsps_4
AR5,3,NA,4,4.545,4,rffsps_4
AR5,3,NA,4,6.111,4,rffsps_4
AR5,3,NA,4,2.111,4,rffsps_4
AR5,3,NA,4,2.017,4,rffsps_4
AR5,3,NA,4,4.502,4,rffsps_4
AR5,3,NA,4,1.503,4,rffsps_4
AR5,3,NA,4,2.858,4,rffsps_4
AR5,3,NA,4,4.077,4,rffsps_4
AR5,3,NA,4,4.498,4,rffsps_4
AR5,3,NA,4,3.811,4,rffsps_4
AR5,3,NA,4,4.12,4,rffsps_4
AR5,3,NA,4,3.808,4,rffsps_4
AR5,3,NA,4,4.143,4,rffsps_4
AR5,3,NA,4,1.346,4,rffsps_4
AR5,3,NA,4,5.127,4,rffsps_4
AR5,3,NA,4,1.844,4,rffsps_4
AR5,3,NA,4,4.532,4,rffsps_4
AR5,3,NA,4,3.847,4,rffsps_4
AR5,3,NA,4,3.802,4,rffsps_4
AR5,3,NA,4,2.389,4,rffsps_4
AR5,3,NA,4,1.33,4,rffsps_4
AR5,3,NA,4,0.907,4,rffsps_4
AR5,3,NA,4,3.141,4,rffsps_4
AR5,3,NA,4,3.906,4,rffsps_4
AR5,3,NA,4,1.985,4,rffsps_4
AR5,3,NA,4,3.225,4,rffsps_4
AR5,3,NA,4,1.459,4,rffsps_4
AR5,3,NA,4,2.47,4,rffsps_4
AR5,3,NA,4,2.769,4,rffsps_4
AR5,3,NA,4,1.527,4,rffsps_4
AR5,3,NA,4,3.709,4,rffsps_4
AR5,3,NA,4,3.703,4,rffsps_4
AR5,3,NA,4,1.723,4,rffsps_4
AR5,3,NA,4,2.203,4,rffsps_4
AR5,3,NA,4,2.384,4,rffsps_4
AR5,3,NA,4,4.121,4,rffsps_4
AR5,3,NA,4,3.185,4,rffsps_4
AR5,3,NA,4,2.277,4,rffsps_4
AR5,3,NA,4,1.47,4,rffsps_4
AR5,3,NA,4,2.815,4,rffsps_4
AR5,3,NA,4,2.35,4,rffsps_4
AR5,3,NA,4,1.979,4,rffsps_4
AR5,3,NA,4,2.791,4,rffsps_4
AR5,3,NA,4,3.263,4,rffsps_4
AR5,3,NA,4,3.173,4,rffsps_4
AR5,3,NA,4,1.259,4,rffsps_4
AR5,3,NA,4,4.416,4,rffsps_4
AR5,3,NA,4,6.788,4,rffsps_4
AR5,3,NA,4,2.876,4,rffsps_4
AR5,3,NA,4,4.953,4,rffsps_4
AR5,3,NA,4,1.376,4,rffsps_4
AR5,3,NA,4,4.578,4,rffsps_4
AR5,3,NA,4,4.109,4,rffsps_4
AR5,3,NA,4,2.381,4,rffsps_4
AR5,3,NA,4,2.326,4,rffsps_4
AR5,3,NA,4,2.543,4,rffsps_4
AR5,3,NA,4,1.92,4,rffsps_4
AR5,3,NA,4,4.177,4,rffsps_4
AR5,3,NA,4,2.558,4,rffsps_4
AR5,3,NA,4,2.962,4,rffsps_4
AR5,3,NA,4,4.468,4,rffsps_4
AR5,3,NA,4,1.902,4,rffsps_4
AR5,3,NA,4,4.414,4,rffsps_4
AR5,3,NA,4,3.182,4,rffsps_4
AR5,3,NA,4,4.259,4,rffsps_4
AR5,3,NA,4,4.235,4,rffsps_4
AR5,3,NA,4,1.84,4,rffsps_4
AR5,3,NA,4,1.843,4,rffsps_4
AR5,3,NA,4,3.123,4,rffsps_4
AR5,3,NA,4,1.405,4,rffsps_4
AR5,3,NA,4,2.496,4,rffsps_4
AR5,3,NA,4,3.542,4,rffsps_4
AR5,3,NA,4,2.566,4,rffsps_4
AR5,3,NA,4,2.841,4,rffsps_4
AR5,3,NA,4,4.539,4,rffsps_4
AR5,3,NA,4,5.494,4,rffsps_4
AR5,3,NA,4,1.92,4,rffsps_4
AR5,3,NA,4,2.083,4,rffsps_4
AR5,3,NA,4,2.863,4,rffsps_4
AR5,3,NA,4,0.885,4,rffsps_4
AR5,3,NA,4,2.759,4,rffsps_4
AR5,3,NA,4,3.284,4,rffsps_4
AR5,3,NA,4,2.702,4,rffsps_4
AR5,3,NA,4,4.883,4,rffsps_4
AR5,3,NA,4,3.561,4,rffsps_4
AR5,3,NA,4,2.86,4,rffsps_4
AR5,3,NA,4,2.776,4,rffsps_4
AR5,3,NA,4,1.975,4,rffsps_4
AR5,3,NA,4,1.782,4,rffsps_4
AR5,3,NA,4,2.455,4,rffsps_4
AR5,3,NA,4,2.106,4,rffsps_4
AR5,3,NA,4,6.685,4,rffsps_4
AR5,3,NA,4,1.999,4,rffsps_4
AR5,3,NA,4,3.553,4,rffsps_4
AR5,3,NA,4,4.987,4,rffsps_4
AR5,3,NA,4,8.018,4,rffsps_4
AR5,3,NA,4,4.031,4,rffsps_4
AR5,3,NA,4,4.904,4,rffsps_4
AR5,3,NA,4,2.385,4,rffsps_4
AR5,3,NA,4,7.574,4,rffsps_4
AR5,3,NA,4,2.748,4,rffsps_4
AR5,3,NA,4,4.294,4,rffsps_4
AR5,3,NA,4,5.025,4,rffsps_4
AR5,3,NA,4,3.814,4,rffsps_4
AR5,3,NA,4,3.354,4,rffsps_4
AR5,3,NA,4,3.359,4,rffsps_4
AR5,3,NA,4,4.12,4,rffsps_4
AR5,3,NA,4,0.628,4,rffsps_4
AR5,3,NA,4,1.254,4,rffsps_4
AR5,3,NA,4,6.241,4,rffsps_4
AR5,3,NA,4,5.23,4,rffsps_4
AR5,3,NA,4,1.742,4,rffsps_4
AR5,3,NA,4,5.573,4,rffsps_4
AR5,3,NA,4,2.285,4,rffsps_4
AR5,3,NA,4,6.779,4,rffsps_4
AR5,3,NA,4,2.483,4,rffsps_4
AR5,3,NA,4,3.684,4,rffsps_4
AR5,3,NA,4,3.697,4,rffsps_4
AR5,3,NA,4,3.045,4,rffsps_4
AR5,3,NA,4,3.666,4,rffsps_4
AR5,3,NA,4,2.829,4,rffsps_4
AR5,3,NA,4,2.989,4,rffsps_4
AR5,3,NA,4,8.555,4,rffsps_4
AR5,3,NA,4,4.18,4,rffsps_4
AR5,3,NA,4,3.539,4,rffsps_4
AR5,3,NA,4,3.647,4,rffsps_4
AR5,3,NA,4,3.828,4,rffsps_4
AR5,3,NA,4,2.37,4,rffsps_4
AR5,3,NA,4,3.958,4,rffsps_4
AR5,3,NA,4,1.459,4,rffsps_4
AR5,3,NA,4,4.836,4,rffsps_4
AR5,3,NA,4,2.52,4,rffsps_4
AR5,3,NA,4,2.894,4,rffsps_4
AR5,3,NA,4,3.14,4,rffsps_4
AR5,3,NA,4,3.911,4,rffsps_4
AR5,3,NA,4,4.364,4,rffsps_4
AR5,3,NA,4,4.816,4,rffsps_4
AR5,3,NA,4,2.292,4,rffsps_4
AR5,3,NA,4,3.072,4,rffsps_4
AR5,3,NA,4,0.701,4,rffsps_4
AR5,3,NA,4,4.574,4,rffsps_4
AR5,3,NA,4,5.163,4,rffsps_4
AR5,3,NA,4,0.516,4,rffsps_4
AR5,3,NA,4,1.115,4,rffsps_4
AR5,3,NA,4,5.433,4,rffsps_4
AR5,3,NA,4,1.5,4,rffsps_4
AR5,3,NA,4,3.411,4,rffsps_4
AR5,3,NA,4,2.397,4,rffsps_4
AR5,3,NA,4,4.412,4,rffsps_4
AR5,3,NA,4,3.896,4,rffsps_4
AR5,3,NA,4,4.152,4,rffsps_4
AR5,3,NA,4,5.757,4,rffsps_4
AR5,3,NA,4,6.343,4,rffsps_4
AR5,3,NA,4,1.054,4,rffsps_4
AR5,3,NA,4,2.679,4,rffsps_4
AR5,3,NA,4,5.279,4,rffsps_4
AR5,3,NA,4,4.259,4,rffsps_4
AR5,3,NA,4,1.634,4,rffsps_4
AR5,3,NA,4,3.945,4,rffsps_4
AR5,3,NA,4,5.709,4,rffsps_4
AR5,3,NA,4,3.482,4,rffsps_4
AR5,3,NA,4,2.499,4,rffsps_4
AR5,3,NA,4,4.159,4,rffsps_4
AR5,3,NA,4,1.316,4,rffsps_4
AR5,3,NA,4,3.278,4,rffsps_4
AR5,3,NA,4,2.909,4,rffsps_4
AR5,3,NA,4,5.023,4,rffsps_4
AR5,3,NA,4,2.057,4,rffsps_4
AR5,3,NA,4,2.502,4,rffsps_4
AR5,3,NA,4,2.89,4,rffsps_4
AR5,3,NA,4,4.868,4,rffsps_4
AR5,3,NA,4,4.156,4,rffsps_4
AR5,3,NA,4,3.342,4,rffsps_4
AR5,3,NA,4,2.342,4,rffsps_4
AR5,3,NA,4,2.528,4,rffsps_4
AR5,3,NA,4,3.488,4,rffsps_4
AR5,3,NA,4,3.443,4,rffsps_4
AR5,3,NA,4,2.223,4,rffsps_4
AR5,3,NA,4,3.204,4,rffsps_4
AR5,3,NA,4,2.856,4,rffsps_4
AR5,3,NA,4,3.041,4,rffsps_4
AR5,3,NA,4,4.242,4,rffsps_4
AR5,3,NA,4,1.543,4,rffsps_4
AR5,3,NA,4,3.893,4,rffsps_4
AR5,3,NA,4,3.87,4,rffsps_4
AR5,3,NA,4,2.288,4,rffsps_4
AR5,3,NA,4,4.438,4,rffsps_4
AR5,3,NA,4,1.98,4,rffsps_4
AR5,3,NA,4,3.29,4,rffsps_4
AR5,3,NA,4,1.716,4,rffsps_4
AR5,3,NA,4,2.778,4,rffsps_4
AR5,3,NA,4,1.073,4,rffsps_4
AR5,3,NA,4,3.252,4,rffsps_4
AR5,3,NA,4,2.253,4,rffsps_4
AR5,3,NA,4,5.586,4,rffsps_4
AR5,3,NA,4,3.564,4,rffsps_4
AR5,3,NA,4,2.254,4,rffsps_4
AR5,3,NA,4,3.347,4,rffsps_4
AR5,3,NA,4,1.51,4,rffsps_4
AR5,3,NA,4,4.726,4,rffsps_4
AR5,3,NA,4,4.115,4,rffsps_4
AR5,3,NA,4,2.051,4,rffsps_4
AR5,3,NA,4,2.284,4,rffsps_4
AR5,3,NA,4,3.565,4,rffsps_4
AR5,3,NA,4,4.283,4,rffsps_4
AR5,3,NA,4,1.817,4,rffsps_4
AR5,3,NA,4,2.689,4,rffsps_4
AR5,3,NA,4,1.128,4,rffsps_4
AR5,3,NA,4,2.408,4,rffsps_4
AR5,3,NA,4,2.403,4,rffsps_4
AR5,3,NA,4,2.893,4,rffsps_4
AR5,3,NA,4,6.311,4,rffsps_4
AR5,3,NA,4,3.171,4,rffsps_4
AR5,3,NA,4,6.402,4,rffsps_4
AR5,3,NA,4,2.939,4,rffsps_4
AR5,3,NA,4,3.924,4,rffsps_4
AR5,3,NA,4,1.272,4,rffsps_4
AR5,3,NA,4,3.131,4,rffsps_4
AR5,3,NA,4,2.365,4,rffsps_4
AR5,3,NA,4,7.721,4,rffsps_4
AR5,3,NA,4,3.265,4,rffsps_4
AR5,3,NA,4,2.184,4,rffsps_4
AR5,3,NA,4,3.498,4,rffsps_4
AR5,3,NA,4,4.565,4,rffsps_4
AR5,3,NA,4,3.211,4,rffsps_4
AR5,3,NA,4,4.889,4,rffsps_4
AR5,3,NA,4,3.553,4,rffsps_4
AR5,3,NA,4,1.257,4,rffsps_4
AR5,3,NA,4,2.726,4,rffsps_4
AR5,3,NA,4,4.276,4,rffsps_4
AR5,3,NA,4,3.857,4,rffsps_4
AR5,3,NA,4,3.062,4,rffsps_4
AR5,3,NA,4,2.447,4,rffsps_4
AR5,3,NA,4,1.357,4,rffsps_4
AR5,3,NA,4,3.615,4,rffsps_4
AR5,3,NA,4,4.178,4,rffsps_4
AR5,3,NA,4,1.304,4,rffsps_4
AR5,3,NA,4,3.937,4,rffsps_4
AR5,3,NA,4,2.993,4,rffsps_4
AR5,3,NA,4,5.899,4,rffsps_4
AR5,3,NA,4,2.169,4,rffsps_4
AR5,3,NA,4,4.098,4,rffsps_4
AR5,3,NA,4,1.559,4,rffsps_4
AR5,3,NA,4,4.6,4,rffsps_4
AR5,3,NA,4,3.879,4,rffsps_4
AR5,3,NA,4,2.7,4,rffsps_4
AR5,3,NA,4,4.069,4,rffsps_4
AR5,3,NA,4,2.487,4,rffsps_4
AR5,3,NA,4,3.794,4,rffsps_4
AR5,3,NA,4,8.295,4,rffsps_4
AR5,3,NA,4,3.029,4,rffsps_4
AR5,3,NA,4,5.061,4,rffsps_4
AR5,3,NA,4,6.609,4,rffsps_4
AR5,3,NA,4,2.473,4,rffsps_4
AR5,3,NA,4,2.614,4,rffsps_4
AR5,3,NA,4,1.701,4,rffsps_4
AR5,3,NA,4,4.127,4,rffsps_4
AR5,3,NA,4,0.932,4,rffsps_4
AR5,3,NA,4,1.258,4,rffsps_4
AR5,3,NA,4,1.899,4,rffsps_4
AR5,3,NA,4,2.003,4,rffsps_4
AR5,3,NA,4,0.683,4,rffsps_4
AR5,3,NA,4,4.448,4,rffsps_4
AR5,3,NA,4,1.428,4,rffsps_4
AR5,3,NA,4,3.109,4,rffsps_4
AR5,3,NA,4,1.579,4,rffsps_4
AR5,3,NA,4,2.358,4,rffsps_4
AR5,3,NA,4,6.384,4,rffsps_4
AR5,3,NA,4,4.474,4,rffsps_4
AR5,3,NA,4,5.013,4,rffsps_4
AR5,3,NA,4,4.007,4,rffsps_4
AR5,3,NA,4,3.153,4,rffsps_4
AR5,3,NA,4,2.65,4,rffsps_4
AR5,3,NA,4,2.408,4,rffsps_4
AR5,3,NA,4,3.026,4,rffsps_4
AR5,3,NA,4,4.544,4,rffsps_4
AR5,3,NA,4,5.451,4,rffsps_4
AR5,3,NA,4,1.495,4,rffsps_4
AR5,3,NA,4,3.919,4,rffsps_4
